01/14/2020	26486
01/13/2020	27727
01/10/2020	26532
01/09/2020	25249
01/08/2020	24412
01/07/2020	24412
01/06/2020	23350
01/03/2020	23222
01/02/2020	22940
12/30/2019	21651
12/27/2019	22055
12/26/2019	21763
12/23/2019	21598
12/20/2019	21442
12/19/2019	21347
12/18/2019	21315
12/17/2019	21940
12/16/2019	22130
12/13/2019	21124
12/12/2019	21179
12/11/2019	21797
12/10/2019	22035
12/09/2019	22430
12/06/2019	23113
12/05/2019	22858
12/04/2019	21865
12/03/2019	21300
12/02/2019	21891
11/29/2019	21800
11/28/2019	21722
11/27/2019	21514
11/26/2019	21317
11/25/2019	21697
11/22/2019	21323
11/21/2019	21080
11/20/2019	20500
11/19/2019	20370
11/15/2019	21000
11/14/2019	20337
11/13/2019	19634
11/12/2019	19150
11/11/2019	19099
11/08/2019	19419
11/07/2019	19345
11/06/2019	19178
11/05/2019	19142
11/04/2019	18925
11/01/2019	19642
10/31/2019	21110
10/30/2019	21427
10/29/2019	20645
10/28/2019	22119
10/25/2019	22084
10/24/2019	21950
10/23/2019	20821
10/22/2019	21354
10/21/2019	20363
10/18/2019	20001
10/17/2019	20068
10/16/2019	19191
10/15/2019	19480
10/11/2019	19196
10/10/2019	18259
10/09/2019	18021
10/08/2019	17716
10/07/2019	18088
10/04/2019	18810
10/03/2019	18251
10/02/2019	18147
10/01/2019	18500
09/30/2019	17541
09/27/2019	17080
09/26/2019	17415
09/25/2019	17840
09/24/2019	17649
09/23/2019	18100
09/20/2019	18816
09/19/2019	18977
09/18/2019	19001
09/17/2019	19420
09/16/2019	19416
09/13/2019	20555
09/12/2019	19755
09/11/2019	18781
09/10/2019	18200
09/09/2019	18185
09/06/2019	18982
09/05/2019	18930
09/04/2019	17852
09/03/2019	17600
09/02/2019	18100
08/30/2019	18967
08/29/2019	17331
08/28/2019	17484
08/27/2019	17053
08/26/2019	16688
08/23/2019	16609
08/22/2019	17242
08/21/2019	17410
08/20/2019	17020
08/16/2019	18000
08/15/2019	17722
08/14/2019	19016
08/13/2019	18783
08/12/2019	17000
08/09/2019	15793
08/08/2019	15598
08/07/2019	14054
08/06/2019	13693
08/05/2019	13169
08/02/2019	13814
08/01/2019	14097
07/31/2019	13729
07/30/2019	13927
07/29/2019	14300
07/26/2019	14282
07/25/2019	14158
07/24/2019	14147
07/23/2019	13475
07/22/2019	13615
07/19/2019	13405
07/18/2019	13820
07/17/2019	13504
07/16/2019	13634
07/15/2019	13731
07/12/2019	13532
07/11/2019	13208
07/10/2019	13245
07/05/2019	13457
07/04/2019	13550
07/03/2019	13200
07/02/2019	13277
07/01/2019	13100
06/28/2019	13132
06/27/2019	13132
06/26/2019	13050
06/25/2019	13037
06/24/2019	13255
06/21/2019	13552
06/19/2019	13981
06/18/2019	13632
06/14/2019	13729
06/13/2019	13864
06/12/2019	13622
06/11/2019	13602
06/10/2019	13832
06/07/2019	13639
06/06/2019	13100
06/05/2019	12744
06/04/2019	12315
06/03/2019	12800
05/31/2019	12850
05/30/2019	13008
05/29/2019	12803
05/28/2019	13447
05/27/2019	13746
05/24/2019	13465
05/23/2019	13150
05/22/2019	12825
05/21/2019	12900
05/20/2019	13001
05/17/2019	13100
05/16/2019	13340
05/15/2019	12982
05/14/2019	12716
05/13/2019	12361
05/10/2019	12570
05/09/2019	12398
05/08/2019	12250
05/07/2019	12266
05/06/2019	12822
05/03/2019	12952
05/02/2019	10864
04/30/2019	10751
04/29/2019	11016
04/26/2019	11410
04/25/2019	11033
04/24/2019	10890
04/23/2019	10526
04/22/2019	10400
04/17/2019	10470
04/16/2019	10740
04/15/2019	10780
04/12/2019	10700
04/11/2019	10800
04/10/2019	11123
04/09/2019	11008
04/08/2019	10901
04/05/2019	11100
04/04/2019	11100
04/03/2019	11157
04/01/2019	11084
03/29/2019	11205
03/28/2019	10850
03/27/2019	10710
03/26/2019	10500
03/25/2019	10500
03/22/2019	10500
03/21/2019	10435
03/20/2019	10229
03/19/2019	9750
03/18/2019	9750
03/15/2019	9850
03/14/2019	10080
03/13/2019	10459
03/12/2019	10000
03/11/2019	9985
03/08/2019	9300
03/07/2019	9625
03/06/2019	9483
03/01/2019	9059
02/28/2019	8900
02/27/2019	8426
02/26/2019	7240
02/25/2019	7360
02/22/2019	7350
02/21/2019	7244
02/20/2019	7325
02/19/2019	7250
02/18/2019	7000
02/15/2019	7001
02/14/2019	6903
02/13/2019	6850
02/12/2019	6970
02/11/2019	6800
02/08/2019	6500
02/07/2019	6800
02/06/2019	6775
02/05/2019	6800
02/04/2019	6800
02/01/2019	6800
01/31/2019	6800
01/30/2019	6900
01/29/2019	6630
01/28/2019	6550
01/25/2019	6350
01/24/2019	6300
01/23/2019	6180
01/22/2019	6174
01/21/2019	6650
01/18/2019	6600
01/17/2019	6506
01/16/2019	6500
01/15/2019	6450
01/14/2019	6365
01/11/2019	6380
01/10/2019	6350
01/09/2019	6460
01/08/2019	6150
01/07/2019	6199
01/04/2019	5963
01/03/2019	5800
01/02/2019	5641
12/28/2018	5667
12/27/2018	5730
12/26/2018	5400
12/21/2018	5700
12/20/2018	5880
12/19/2018	6500
12/18/2018	6000
12/17/2018	6000
12/14/2018	6392
12/13/2018	6500
12/12/2018	6750
12/11/2018	6600
12/10/2018	6735
12/07/2018	6526
12/06/2018	6525
12/05/2018	6590
12/04/2018	6600
12/03/2018	6750
11/29/2018	6650
11/28/2018	6650
11/27/2018	6314
11/26/2018	6120
11/23/2018	5800
11/22/2018	5800
11/21/2018	5783
11/20/2018	5700
11/16/2018	6190
11/15/2018	6100
11/14/2018	6060
11/13/2018	5790
11/12/2018	5790
11/09/2018	5886
11/08/2018	5940
11/07/2018	6200
11/06/2018	6100
11/05/2018	6360
11/02/2018	6300
11/01/2018	6145
10/31/2018	5900
10/30/2018	5749
10/29/2018	5350
10/26/2018	5500
10/25/2018	5600
10/24/2018	5501
10/23/2018	5590
10/22/2018	5670
10/19/2018	5600
10/18/2018	5506
10/17/2018	5760
10/16/2018	5600
10/12/2018	5540
10/11/2018	5598
10/10/2018	5967
10/09/2018	6300
10/08/2018	6350
10/05/2018	6350
10/04/2018	6540
10/03/2018	6702
10/02/2018	6713
10/01/2018	6570
09/28/2018	7100
09/27/2018	6780
09/26/2018	6389
09/25/2018	6126
09/24/2018	6240
09/21/2018	6090
09/20/2018	6250
09/19/2018	6200
09/18/2018	6400
09/17/2018	6450
09/14/2018	6550
09/13/2018	6400
09/12/2018	6095
09/11/2018	6150
09/10/2018	5900
09/07/2018	6080
09/06/2018	6080
09/05/2018	6399
09/04/2018	6705
09/03/2018	6620
08/31/2018	6672
08/30/2018	6672
08/29/2018	6470
08/28/2018	5950
08/27/2018	5860
08/24/2018	5694
08/23/2018	5373
08/22/2018	5200
08/21/2018	4991
08/17/2018	4866
08/16/2018	5100
08/15/2018	5240
08/14/2018	5446
08/13/2018	5495
08/10/2018	5465
08/09/2018	5445
08/08/2018	4797
08/07/2018	4780
08/06/2018	4799
08/03/2018	4727
08/02/2018	4716
08/01/2018	4795
07/31/2018	4800
07/30/2018	4770
07/27/2018	4942
07/26/2018	5000
07/25/2018	5000
07/24/2018	4810
07/23/2018	4991
07/20/2018	5191
07/19/2018	5189
07/18/2018	5040
07/17/2018	4968
07/16/2018	4718
07/13/2018	4470
07/12/2018	4400
07/11/2018	4225
07/10/2018	4300
07/06/2018	4480
07/05/2018	4315
07/04/2018	4226
07/03/2018	4200
07/02/2018	4180
06/29/2018	4220
06/28/2018	4050
06/27/2018	3987
06/26/2018	4052
06/25/2018	3846
06/22/2018	4000
06/21/2018	4090
06/19/2018	4250
06/18/2018	4086
06/15/2018	4399
06/14/2018	4350
06/13/2018	3844
06/12/2018	3910
06/11/2018	3880
06/08/2018	3700
06/07/2018	3615
06/06/2018	3965
06/05/2018	3825
06/04/2018	3830
06/01/2018	3750
05/31/2018	3681
05/30/2018	3753
05/29/2018	3700
05/28/2018	3908
05/24/2018	3908
05/23/2018	3830
05/22/2018	3640
05/21/2018	3560
05/18/2018	3705
05/17/2018	3663
05/16/2018	3800
05/15/2018	3550
05/14/2018	3750
05/11/2018	3700
05/10/2018	3690
05/09/2018	3758
05/08/2018	3750
05/07/2018	3700
05/04/2018	3600
05/03/2018	3750
05/02/2018	3503
04/27/2018	3613
04/26/2018	3650
04/25/2018	3400
04/24/2018	3335
04/23/2018	3375
04/20/2018	3347
04/19/2018	3380
04/18/2018	3500
04/17/2018	3423
04/16/2018	3276
04/13/2018	3338
04/12/2018	3323
04/11/2018	3450
04/10/2018	3540
04/09/2018	3523
04/06/2018	3490
04/05/2018	3598
04/04/2018	3600
04/03/2018	3489
03/28/2018	3519
03/27/2018	3620
03/26/2018	3600
03/23/2018	3504
03/22/2018	3661
03/21/2018	3673
03/20/2018	3700
03/19/2018	3750
03/16/2018	3880
03/15/2018	3984
03/14/2018	4200
03/13/2018	4200
03/12/2018	4295
03/09/2018	4240
03/08/2018	4200
03/07/2018	4200
03/06/2018	4155
03/05/2018	3950
03/02/2018	3900
03/01/2018	3950
02/28/2018	3949
02/27/2018	3800
02/26/2018	3900
02/23/2018	3845
02/22/2018	3745
02/21/2018	3807
02/20/2018	3750
02/19/2018	3700
02/16/2018	3700
02/15/2018	3750
02/14/2018	3750
02/09/2018	3463
02/08/2018	3490
02/07/2018	3486
02/06/2018	3479
02/05/2018	3565
02/02/2018	3605
02/01/2018	3750
01/31/2018	3848
01/30/2018	3750
01/29/2018	3850
01/26/2018	3721
01/25/2018	3500
01/24/2018	3505
01/23/2018	3490
01/22/2018	3400
01/19/2018	3250
01/18/2018	3250
01/17/2018	3300
01/16/2018	3296
01/15/2018	3290
01/12/2018	3186
01/11/2018	3250
01/10/2018	3190
01/09/2018	3190
01/08/2018	3210
01/05/2018	3147
01/04/2018	3000
01/03/2018	3000
01/02/2018	2990
12/29/2017	2957
12/28/2017	2990
12/27/2017	2958
12/26/2017	3000
12/22/2017	2860
12/21/2017	2885
12/20/2017	2820
12/19/2017	2921
12/18/2017	2900
12/15/2017	2801
12/14/2017	2800
12/13/2017	2743
12/12/2017	2510
12/11/2017	2492
12/07/2017	2365
12/06/2017	2360
12/05/2017	2395
12/04/2017	2391
12/01/2017	2370
11/30/2017	2400
11/29/2017	2350
11/28/2017	2372
11/27/2017	2390
11/24/2017	2400
11/23/2017	2310
11/22/2017	2310
11/21/2017	2380
11/17/2017	2390
11/16/2017	2380
11/15/2017	2345
11/14/2017	2280
11/13/2017	2365
11/10/2017	2371
11/09/2017	2350
11/08/2017	2300
11/07/2017	2375
11/03/2017	2353
11/02/2017	2070
11/01/2017	2115
10/31/2017	2140
10/30/2017	2100
10/27/2017	2092
10/26/2017	2036
10/25/2017	1941
10/24/2017	1980
10/23/2017	1968
10/20/2017	2074
10/19/2017	2084
10/18/2017	2113
10/17/2017	2055
10/13/2017	2160
10/12/2017	2170
10/11/2017	2398
10/10/2017	2414
10/09/2017	2380
10/06/2017	2350
10/05/2017	2350
10/04/2017	2320
10/03/2017	2290
10/02/2017	2330
09/29/2017	2270
09/28/2017	2290
09/27/2017	2360
09/26/2017	2379
09/25/2017	2380
09/22/2017	2431
09/21/2017	2500
09/20/2017	2488
09/19/2017	2490
09/18/2017	2500
09/15/2017	2430
09/14/2017	2480
09/13/2017	2500
09/12/2017	2475
09/11/2017	2450
09/08/2017	2280
09/07/2017	2255
09/06/2017	2260
09/05/2017	2270
09/04/2017	2300
09/01/2017	2220
08/31/2017	2260
08/30/2017	2150
08/29/2017	2101
08/28/2017	2110
08/25/2017	2150
08/24/2017	2120
08/23/2017	2120
08/22/2017	2112
08/18/2017	2050
08/17/2017	2080
08/16/2017	2120
08/15/2017	2050
08/14/2017	2080
08/11/2017	2126
08/10/2017	2216
08/09/2017	2216
08/08/2017	2259
08/07/2017	2279
08/04/2017	2343
08/03/2017	2579
08/02/2017	2535
08/01/2017	2579
07/31/2017	2558
07/28/2017	2531
07/27/2017	2531
07/26/2017	2500
07/25/2017	2500
07/24/2017	2450
07/21/2017	2450
07/20/2017	2410
07/19/2017	2450
07/18/2017	2345
07/17/2017	2360
07/14/2017	2350
07/13/2017	2350
07/12/2017	2360
07/11/2017	2240
07/10/2017	2270
07/07/2017	2270
07/06/2017	2180
07/05/2017	2200
07/04/2017	2200
07/03/2017	2195
06/30/2017	2170
06/28/2017	2205
06/27/2017	2200
06/26/2017	2200
06/23/2017	2250
06/22/2017	2350
06/21/2017	2280
06/19/2017	2250
06/16/2017	2400
06/15/2017	2400
06/14/2017	2380
06/13/2017	2400
06/12/2017	2400
06/09/2017	2400
06/07/2017	2400
06/06/2017	2400
06/05/2017	2420
06/02/2017	2420
06/01/2017	2400
05/31/2017	2350
05/30/2017	2400
05/29/2017	2350
05/26/2017	2400
05/24/2017	2400
05/23/2017	2310
05/22/2017	2310
05/19/2017	2200
05/18/2017	2152
04/05/2017	1648
03/27/2017	1650
03/23/2017	1650
03/22/2017	1650
03/13/2017	1640
03/10/2017	1640
03/09/2017	1640
03/08/2017	1640
03/07/2017	1640
03/06/2017	1640
03/03/2017	1650
03/02/2017	1600
03/01/2017	1600
02/24/2017	1600
01/05/2017	1350
01/04/2017	1230
01/03/2017	1230
01/02/2017	1230
12/29/2016	1230
12/28/2016	1230
12/27/2016	1230
12/26/2016	1232
12/23/2016	1232
12/22/2016	1232
12/21/2016	1232
12/13/2016	1220
12/12/2016	1220
12/07/2016	1220
12/06/2016	1220
12/05/2016	1220
12/02/2016	1220
11/30/2016	1241
11/29/2016	1241
11/25/2016	1241
11/24/2016	1241
11/23/2016	1241
11/22/2016	1241
11/21/2016	1275
11/18/2016	1275
11/17/2016	1275
11/11/2016	1275
11/10/2016	1275
11/09/2016	1275
11/08/2016	1275
11/07/2016	1275
11/04/2016	1275
11/03/2016	1275
10/21/2016	1440
10/20/2016	1440
10/19/2016	1440
10/18/2016	1440
10/17/2016	1440
10/14/2016	1440
10/13/2016	1440
10/12/2016	1460
10/11/2016	1460
10/07/2016	1460
09/21/2016	1350
09/20/2016	1350
09/19/2016	1350
09/16/2016	1350
09/15/2016	1350
09/14/2016	1350
09/13/2016	1320
09/12/2016	1320
09/09/2016	1375
09/08/2016	1375
09/07/2016	1375
08/31/2016	1270
08/30/2016	1270
08/29/2016	1270
08/26/2016	1270
08/25/2016	1270
08/24/2016	1270
08/23/2016	1285
08/22/2016	1285
08/19/2016	1250
08/18/2016	1250
08/17/2016	1250
08/10/2016	1150
08/09/2016	1150
08/08/2016	1150
08/05/2016	1150
08/04/2016	1150
08/03/2016	1150
07/22/2016	1079
07/21/2016	1079
07/20/2016	1079
07/19/2016	1079
07/18/2016	1079
07/15/2016	1079
07/14/2016	1081
07/13/2016	1081
07/12/2016	1081
07/11/2016	1081
07/01/2016	899
06/30/2016	899
06/29/2016	899
06/28/2016	899
06/27/2016	900
06/24/2016	900
05/24/2016	910
05/23/2016	910
05/20/2016	910
05/19/2016	910
05/18/2016	910
05/17/2016	910
04/13/2016	850
04/12/2016	850
04/11/2016	850
04/08/2016	850
04/07/2016	850
04/06/2016	850
04/05/2016	850
04/04/2016	850
04/01/2016	850
01/21/2016	732
01/20/2016	732
01/19/2016	732
01/18/2016	732
01/15/2016	732
01/14/2016	732
01/13/2016	732
01/12/2016	732
01/11/2016	740
01/08/2016	740
01/07/2016	740
01/06/2016	740
01/05/2016	740
12/18/2015	868
12/17/2015	868
12/16/2015	868
12/15/2015	868
12/14/2015	868
12/11/2015	868
11/26/2015	880
11/25/2015	880
11/23/2015	880
11/20/2015	880
11/19/2015	880
10/19/2015	659
10/16/2015	659
10/15/2015	659

